tweet,label,,,,,,,,,,,,,,,,,,,,,,,,,,
rahmetli babaannem çok ağlardı. o melun yunan mezalimini anlatırken ağzından çıkan ah yüreğinin taa derinlerinden gelirdi "kafir" derdi. çok eza cefa etti. sonra da yaktı yıktı ama kemal paşa'ya yenilip gitti. 8 eylül 1922 bugün manisa ve yarın izmir. 97 yıllık minnet...,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
yunan başbakan miçotakis'ten erdoğan'a sert yanıt tehdit edemez!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
vettel şoförse ben yunan yarış tanrısıyım #monza,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
başkumandanlık meydan muharebesi sırasında "talas'ta kahve içeriz" diyen yunan komutanına atatürk'ün verdiği muazzam ayar aracılığıyla,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
peki yunan kahvesinin türkiye'de daha ucuz olması?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
karayip korsanları dikkatli bir göz tarafından seyredilince bir mitler örgüsü olduğu fark ediliyor... poe'dan stevenson'a nordic'den akdeniz'e yunan'dan latin'e,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bize bir çakma yunan ouzo misafir bile gelmiyor...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hipokamplar denizde yaşayan ve poseidon'un deniz arabasını çeken vahşi balık kuyruklu atlardı. "köpüklü suların ortasında öfkeli bir hızla koşuyorlar yüzüyor ve ayak izlerini kuyruklarıyla siliyorlardı" statius achilleid 1.25,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yunan mitolojisi beni neden bu kadar içine çekiyorsun neden bu kadar ilgimi çekiyorsun sal beni gözünü seveyim,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
antik yunan'da yaşasa müslüm baba müzik tanrısı olurdu.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bunu yunan söylemez,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
en sık duyduğumuz yunan mitolojisi tanrı ve tanrıçaları,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yüce padişahımız! yunan beyliğinde hafif kıpraşma var tez zamanda yeniçeriyi üzerine gönderip kafasına topuzu inderesiniz iyi olacak garü! biz öyle gördük atalarımızdan,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
üç güzeller teması yunan ve roma mitolojisinde karşımıza çıkar. bu üç tanrıça neşe görkem övünç adlarıyla güzellik doğa cazibe yaratıcılık ve doğurganlığı temsil eder.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
#tarihtebugün #8eylül1922 #yunan birlikleri #izmir'i boşalttı. #yunanordukomutanlığı #anadolu'yu boşaltma kararı aldı. türk silahlı kuvvetleri #manisa'ya girdi. nif #kemalpaşa #selçuk #saruhanlı ve #sarıgöl #yunanişgalindenkurtarıldı. #ordumuz #izmir'e doğru ilerliyor. #pazar,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
dediğin her şeye katılmakla birlikte eklemeden edemeyeceğim bence yunan adasına taşınsınlar ikisinin ortası bsdnjkddö ona da mı karıştınız artık,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yine yazıyorum. suriye'deki olay. rum yunan veya ermenistan devletlerinde bu millete mensup aynı sayıda ülkemize mülteci gelseydi. ermeni yunan ve rumları istemiyoruz derler miydi. ha bir de siyonist yahudiler var. onlar için de istemiyoruz derler miydi,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yunan başbakan miçotakis'ten erdoğan'a sert yanıt tehdit edemez! yunanistan başbakanı kiryakos miçotakis akp genel başkanı ve cumhurbaşkanı recep tayyip erdoğan'ın mültecilerle ilgili sözlerine sert tepki gösterdi. yunan başbakan "sayın erdoğan şunu anlamalı ki mülteci…,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
slip mayo giyen her erkeğin kendini adeta yunan heykeli sanması,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
milli mücadele'nin korkulu yüzleri "tülütabaklar" milli mücadele döneminde balıkesir'i işgal eden yunan askerlerini korkutmak için koyun keçi postu giyen bellerine çan bağlayan ve kendilerini soba isiyle…,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
usturmaça yorumuyla servis edilen enfes yunan mezesi saganaki için tüketim önerimiz sıcak sıcak yiyiniz! #usturmaçabalık,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
cep delik cepken delik zor atmış kendisini amerika'ya. hiç ummadığı misafirperverliği gördüğü atina'dan ayrılırken hüzünleneceği hiç aklına gelmemiş. öyle ya "yunan düşman !?" derken hayıflanarak "ya türkiye'de kardeş bildiklerim !?" demeden geçemiyor artık. mansur turgut,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hah bir yunan tohumluğu yapmamıştın seriyi tamamladın şerefsiz,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
yine izmir'den başlasın bir kurtuluş savaşı! "keşke yunan kazansaydı" diyen feslinin iştahı şatafatı yalanı kini zulmü bitmeyen takkeli müritlerini kordon'dan yenikapı'dan samsun'dan anamur'dan denize dökelim. #9eylül #türkiyecumhuriyeti,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
sen ninelerine bir sor micotakis ne kadar osmanlı ... yemiş hangi yunanlı saf yunan olduğunu iddia edebilir unutmayın 600 sene siktik sizi anladın yunanovic.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
ikon'a nasıl seslenmeliyiz? ikon yunan tanrıları,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yunan taverna müziğinin kulu ve elçisiyiz,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
patrikhane türkiye cumhuriyeti devleti'nin bir kurumudur. içişleri bakanlığının bir kaymakamına muhataptır. patrik de bir türk vatandaşıdır. bu durumda t.c. devleti'nin bir kurumu nasıl olur da yunan dışişleri bakanından talimat alabilir? aytunç altındal,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
fakat "zeus ecza deposu" "artemis restaurant" gibi "yunan tanrıları"nın yer aldığı isimlendirmelere sıkça rastlanır. "ulu önder" "mevlana" "efendi hazretleri" "seyda" "gavsı sani" gibi güncelliğini sürdüren yerli ve milli :) putlaştırmalar da malumumuz.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yunan cumhurbaşkanı acaba ülkesindeki mülteci sayısı 1 milyon olsa napcağını düşünsün konuşacağına.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hadi hep birlikte bunu da yunan'a iteleyelim #betizmmm,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bence brad pitt yunan tanrılarından biri ve reenkarne olmuş iyi ki,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
soykırımcı esadçılar. ingiltere sermayeli arap ve yunan medyası. dün yere göğe sığdıramayıp seminer için arayıp bugün bize saldıran proje ocaklar. rok'un intikamı için fırsat kollayan küçük bir kaşıntı. kemalistler. fetö'cüler. demek ki işimizi iyi yapıyoruz!... #analizmerkezi,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
mısır'da ikinci arap baharı mı geliyor? 5 soruda kahire'de neler oluyor? protestolar nasıl başladı? sisi'nin cevabı ne? protestoların arkasındaki işadamı muhammed ali kim? yolsuzluk iddiaları neler? mısırlılar neden protestolara katılıyor?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kitaba arap harfini sevmedik harf inkılabı yaptık da yazdılar mı acaba? atanızı bile para için seviyorsunuz,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ajjajajajajajajajaja saç ektiren arap turistlere benzemiş logo ajjaajjajajajajajajajajajakakakajak,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
türkiye'de kendisine ülkücüyüm diyenler asla arap sevici ümmetçilerdir. şu an mhp kadroları bunlar tarafından ele geçirilmiş durumdalar. gerçek hiç bir ülkücü mhp'ye oy vermez.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
hani araplar yobazdı cahildi osmanlı'ya ihanet etmişlerdi hani şimdi çıkıp laikliği mi öğrensinler,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kadın dövmek maalesef türklerin arap kültürü ile tanışmasından sonra başlamış bir olaydır. türk kültüründe örfünde kadın her zaman el üstünde tutulur. cengiz han'ın eşi için söylediği "ben sizin hanınızım. bu da benim han'ım" kadın evin hanıdır... #enginsahin,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kulaklık takılı enerjik şarkı çalıyor falan iyi güzel sonrasında bir durgunlaştım lan noluyor derken şarkı arap şükrü beni bu şehir boğuyor çalıyormuş bunu fark ettim müziklerim müzik değil ki damar var halay var ankara havası var yok yok aq,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
son bir şarkı istiyorum senden be arap,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
arap ve arap sevicilerdeki terlik aşkı niye,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
akçaabat kültür sanat ve turizm şehri diyorum gülüyorsunuz ama bugün ingilizce konuşmak zorunda kaldım turistlerle hem de arap değillerdi :d,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ne ara arap dinine döndü bu kadın? çıldırmamak elde değil ama reklamın iyisi kötüsü olmaz tabi. kadın pr'a çıkmış beyler dağılın,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
siz sanıyor taksim full arap siz bilmiyor taksim'de keşfedilmemiş mekanlar,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
dünyanın en güzel dili ve yazısı arapçadır. çünkü kuran-ı kerim arapça olduğu için ve peygamberimiz arap olduğu için,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
1.80'lik arap tayları yüzünden 1.50'lik midillileri üzdünüz beyler,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
arap lanetine,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
trene arap turist yaşlı kadın bindi bastonla. kimse yer vermiyor koçlarım benim böyle böyle eğiteceğiz ihtiyarları,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
bugünkü israil ordusunun temelini oluşturan yahudi terör örgütleri önemli rol oynadı bunların başında haganah irgun stern geliyordu 1920'den itibaren bölgede gittikçe şiddetlenen ayaklanmalar ve yahudi arap çatışmalarından sonra,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
26 1840'da kandahar'a siyasi ve askeri ajan olarak atanır. daha sonra "arap osmanlı" ajanı olarak 1844'de bağdat'a gelir. bağdat'ta çivi yazısı ve özellikle bisütun behistun yazıtları hakkında geniş incelemeler yapar.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
balkonda oturmuş arap şükrü bu şehir boğuyor dinliyoruz müthiş,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yahudi ve arap nüfus oranları birbirine yaklaştı tehlikenin farkına varan araplar yeşil el kara el cihadi mukaddes gibi örgüt ve derneklerle mücadeleye başlarken yahudiler de ingilizler tarafından desteklenen ve eğitilen,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
sen de arap maymununa benzemişsin,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
pkk'lı teröristler diğer bölgelerde de yaptıkları gibi #aynisa'da da okullara teröristbaşı öcalan'ın posterlerini asıyor. bölgede bulunan arap ve kürt çocukları hem ideolojik hem de dini açıdan asimile ediliyor. operasyon için geç kalırsak gelecek nesilleri de kaybetmiş oluruz.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hocam senin üstüne giydiğin cübbeyi kafana taktığın sarığı sikeyim amına koyduğumun arap sevicisi. senin kafanın içinde beyin yerine piknik tüpü var sapık piç,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
yaratıcı zihniyet bem dışarı nargile düşündüm sonra beni suri arap sanıp linç ederler diye vazgeçtim,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
halk değil pkk destekçisi arap ve kürt aşiretleri,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
sigara içmek ingiltere'de almanya'da fransa'da sokakta dahi yasak rusya'ysa son aldığı bir kararla sigarayı balkonda bile içmeyi yasakladı benim. gibi tiryakileri arap ve afrika ülkeleri hariç hiçbir ülke kabul etmiyor uluslararası terörist olduk amk,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
abd'nin suriye temsilcisi jeffrey daeş karşıtı koalisyonun parçası olarak temelde pkk bağlantılı birçoğu ypg pyd'li yerel güçlere destek vermek için suriye'ye girdik buraya daha sonra arap savaşçıların da katıldığı sdg de dahil oldu ve çok etkiliydi.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
imamı asım kıraatına göre 10 kalın harf direk "a u ı" sesi verilerek okunur fakat 19 tane ince harflerde "ü i e ea ea" karışımı bir sesle okunur özellikle medde böyle olur diye okuyun demişti her iki hocam "kum" arap kıraatıdır "küm" bizim yani lehçe farkından dolayıdır bu fark,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
akp'li cumhurbaşkanı tayyip erdoğan'ın rezil ettik kirlettik dediği ayder yaylası 24 eylül'de imara hayırlı olsun rizeliler bir an önce arapça öğrenin. arap dolacak oraya,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
dinci yeşile düşmandır. tıpkı arap gibi. dinci bulunduğu yeri çöle dönüştürür. tıpkı arap gibi. sonra da içinde şaraptan ırmakların aktığı yeşilliklerle dolu bir cennet hayal eder. tıpkı arap gibi.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
türban bir arap giysisidir ve islamla bir alakası yoktur. ahlak ve vicdan her insanın kalbindedir ve türbanın altında değil. #adamsıntelekom,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
arap puştu zengin piçleri ile dürüstlük mü yaptı acaba?,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
arap dünyası osmanlı sevmez!... bunu açıkça gösteriyorlar!... ama arapçılar sever. türkiye'deki bir takım tebaya gaz verirler.!? göz kırptıkları mavi boncuk taktıkları ağız suyu akıttıkları tek şey osmanlı'nın eyaletimsi yapısıdır.!!??,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
babasının malını mı dağıtıyor bu tayyip efendi... sanki boş bir arazi var elinde ve o arazide hayat yok. oysa bahsettiği alanlarda kürt arap süryani çerkez ermeni vb halklar yaşıyor. evi tarlası var bir yaşam ve yönetim sistemi var.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bir türk bir çeçen olarak gittiğimiz arap lokantasında acaba tadı nasıldır diye sipariş ettiğimiz humusları öylece bırakıp çıkmıştık. sanırım arap yemekleri ile aram hiç iyi gitmeyecek...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ido koltuk seçimi yine mükemmel ötesi. arap yanı koridor 2 çocuk,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
arap medyasında flaş iddia esad güçlerini kürtlerin üzerine yolladı! rojava ve deyrizor'da kritik anlar! ayrıntılar #rojava #esad #deyrezor #suriye #qsd #hsd #twitterkurds #sdf #ypg #kurdish #dsg,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ayrıca islam'ı arap kültürü harmanıyla eleştirmeyi bırakalı bir yüz yıl oldu neredeyse her inanç ve kültür gibi o da her şeye uyum sağlıyor zaten siz neyin kavgasını ediyorsunuz?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
abd arap yarımadasına asker yollamaya devam ediyor,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
arap yağı çok bulunca gerisini siz anladınız,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
4 arap alimler humeyni rejiminin ve şii ayetullah ekibin gerçek yüzünü 1982 yılında esed rejiminin hama katliamı ile çok kısa sürede anladılar. türkiye islamcı hocaları ile 30 yıl sonra suriye savaşı ile iran'ın katil ve zalim olduğunu "anca" anlayabildi...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
1 "arap alimler humeyni'nin de firavun'un şii versiyonu olduğunu kısa sürede anladı. filistinli alim abdullah azzam'ın tevbe suresi tefsirinden okuyun. çünkü humeyni rejimi için sünni islami hareketler baş düşmandır...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yahudiler mi sahibi arap mı #adamsıntelekom,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
offfff iranlı ev arkim arap nefreti yapıyor çok suudi arabistan'da da kadınlar protesto ediyor diyorum onlar iki sene önceye kadar ehliyet alamıyordu diyor ne alaka acaba,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
adam 200 metre mesafe için şoförlü araç kiraladı arap yoğurdu bol buldu mu... neyse,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
şaka maka 2018 teknofestine giderken pendikte her tarafta arap ve suri kaynaması bundan dolayı türkçe konuşacak insan bulamadığımdan "allah bu şehri yerle yeksan etsin" diye beddua etmiştim. eğer benim bedduamdan dolayı ise huzurlarınızda geri alıyorum,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
avrupalıların türkiye'yi arap ülkesi sanmasından ötürü 3 gündür etrafta turizm rehberi gibi türkiye'yi tanıtıyorum,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
#hataytanitimgünleri "orada ortam nasıl?" sorusunu reyhanlı'dan birine sordum cevap her taraf arap dolu bizden kat kat fazlalar. antakya'dan birine sordum cevap ben arapça bilmem türküm bana sürekli "neden arapça konuşmuyorsun?" diyorlar.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
artık yağmur yağdığında camdan harbiden arap kızları bakıyor hayaldi gerçek oldu nereden nereye. emeği geçen herkese teşekkürler.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
çin dışişleri bakanlığından kıbrıs meselesine ilişkin yapılan açıklamada "herhangi bir çözüm planının kıbrıs rum ve türklerinin iki toplumun çıkarlarına uygun olması gerektiğine inanıyoruz" ifadeleri yer aldı.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
resmi cumhurbaşkanı recep tayyip erdoğan birleşmiş milletler 74. genel kurul görüşmeleri için bulunduğu new york'ta abd rum ortodoks başpiskoposu elpidophoros'u kabul etti.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
doğu akdeniz'de türkiye'nin ve kıbrıs türk halkının çıkarlarını sonuna kadar koruyacağız kıbrıs meselesinin 50 yıldan uzun süredir devam eden müzakerelere rağmen rum tarafının uzlaşmaz tavrı sebebiyle çözüme kavuşamamıştır.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
reis'in bm kürsüsünde fırçaladığı ülkeler kıbrıs rum kesimi mısır abd ermenistan israil hindistan myanmar suriye  s.arabistan.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hayatları ruma yaranmakla geçti hala bugün bile maraş konusunda rum ile aynı görüşü paylaşırlar rumun tezlerini destekleyici araştırmalar çalışmalarla uğraşırlar. bir arpa boyu bunlarda değişiklik göremezsin. bunlarda zihniyet hiç değişmez. rumla hedefleri aynıdır. maraş açılmasın.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
şimdi bir ege kasabası bir de rum havası dilimize dökülüyor içimizin acısı nasıl olsa bu keder iki kadeh arası ne dert kalır ne gam gece yarısı,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
merkezi liderlik! işte müslümanlardan alınan ama isveç'te ingiltere'de krallıkla katoliklerde vatikan'la ortodokslarda fener rum patriğinde yaşatılan... kendilerine hak görüp müslümanlara hak tanımadıkları her şeyin en önemlisi!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çözüm arzusuyla bilinen lideriniz mustafa akıncı bile rum kesiminin şımarıklığından dem vuruyor "kıbrıs türklerinin güvenlik ve egemenlik kaygıları göz ardı edildiği müddetçe çözüm olamaz" diyor. türkiye karşıtlığı kıbrıs'a huzur getirmez sevgili dostum emin ol bundan.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
beşiktaş bir türk kulübüdür ve başına kulübün değerini bilecek olanlar geçmelidir. doğu karadenizli laz rum dönmeleri balkan göçmeni çerkes kürt arap ve ermeni bu değeri anlayabilecek kapasitede değildir dolayısıyla başkan seçilirken bu durum göz önünde bulundurulmalı.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
bundan 300 yıl önce benim dedem ferman padişahın ama dağlar bizim deyip osmanlıya kafa tutarken çok büyük ihtimalle sizin dedeleriniz rum meyhanelerinde karı sikme derdindeydi,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
24 eylül bm rte'nin genel kurulu konuşması insani vicdani bir konuşma lakin doğu akdeniz'de rum tarafının yanında olan ermenistan'da soykırım anıtını ziyaret eden filistin'in hakkını savunmuştur ulan adamlar bizden nefret ediyor bütün düşmanlarımızla ortaklar hala... ne desek boş,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çavuşoğlu'ndan kıbrıslı rum mevkidaşına federasyon mu konfederasyon mu?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
çalışıyorum merak etmeyin. mesela sizin lefkoşa'nın sınır mahallelerinde rum dostlarıyla bira yudumlarken bir taraftan avrupa hayalleri kurup diğer taraftan türkiye'ye söven 74 öncesinden bihaber haşarı bir kıbrıs genci olduğunuzu bilecek kadar hakimim sosyolojinize.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
filistin gibi ezelden beri bize düşmanlık yapan bir ülkeyi savunmamız çok saçma. uluslararası dengeleri gözetiyoruz anlıyorum ama günümüzde bile rum kesimine destek veren ermeni anıtlarını ziyaret eden bir ülkeyi her alanda savunmamız canımı sıkıyor.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
